cust_id,cust_price_sensitivity,cust_lifestage,total_spend,no_trans
CUST0000832345,LA,,20.49,4
CUST0000832827,LA,OT,34.49,4
CUST0000832937,MM,YF,4857.86,354
CUST0000832979,LA,,519.47,207
CUST0000833729,MM,OT,49.5,9
CUST0000833853,LA,OT,992.3,113
CUST0000834029,LA,OT,41.99,10
CUST0000834065,LA,YF,1975.57,153
CUST0000834066,MM,YF,1978.55,151
CUST0000834203,UM,OT,376.07,62
CUST0000834512,MM,,238.96,36
CUST0000834937,UM,OT,779.83,88
CUST0000835203,XX,OT,0.07,5
CUST0000835270,LA,,115.0,25
CUST0000835390,UM,,521.92,9
CUST0000835400,XX,OT,0.79,1
CUST0000835559,UM,YF,2825.05,234
CUST0000835673,UM,YA,69.84,16
CUST0000835716,LA,YF,1204.96,151
CUST0000835723,MM,OT,476.21,106
CUST0000835845,UM,OT,90.58,3
CUST0000836007,UM,OA,840.91,100
CUST0000836042,MM,YA,532.48,29
CUST0000836503,MM,PE,729.59,95
CUST0000836537,LA,OT,11.5,1
CUST0000836708,UM,OT,29.41,3
CUST0000837146,MM,YA,2695.68,476
CUST0000837178,LA,,31.6,5
CUST0000837409,LA,OF,1901.65,173
CUST0000837423,MM,OT,623.84,13
CUST0000838103,UM,OA,479.06,46
CUST0000838231,MM,OT,149.68,15
CUST0000838258,MM,YA,772.32,106
CUST0000838538,MM,OT,135.97,9
CUST0000839302,LA,OT,32.8,2
CUST0000839736,UM,OA,1942.89,256
CUST0000839847,MM,PE,256.58,27
CUST0000840136,MM,YA,1541.79,237
CUST0000840138,MM,OA,231.22,24
CUST0000840344,LA,YF,1078.77,101
CUST0000840360,MM,OT,64.73,25
CUST0000840438,MM,YA,1212.33,122
CUST0000840471,XX,OA,9.75,5
CUST0000840518,UM,YA,260.97,12
CUST0000840789,MM,OT,2241.88,455
CUST0000841039,UM,OA,1361.77,49
CUST0000841531,MM,OT,28.09,1
CUST0000841571,MM,YF,5362.1,239
CUST0000841576,MM,OF,101.99,19
CUST0000841684,LA,OT,120.41,5
CUST0000841880,MM,,166.41,47
CUST0000842003,UM,OT,966.19,23
CUST0000842172,XX,OT,0.53,1
CUST0000842436,XX,OT,5.4,1
CUST0000843006,MM,OT,3619.01,199
CUST0000843047,XX,OT,62.82,2
CUST0000843130,MM,PE,1613.87,95
CUST0000843133,XX,OT,2.83,1
CUST0000843286,MM,OT,2609.77,126
CUST0000843554,MM,,130.5,20
CUST0000843662,UM,PE,3806.36,230
CUST0000843677,UM,OT,1804.51,132
CUST0000843768,MM,OT,258.95,28
CUST0000843789,XX,OT,3.58,2
CUST0000843968,LA,PE,13.95,3
CUST0000844115,UM,PE,1944.12,105
CUST0000844192,XX,OT,2.81,1
CUST0000844556,XX,OT,0.64,1
CUST0000844724,XX,PE,46.35,11
CUST0000844759,MM,PE,298.22,21
CUST0000845052,MM,YF,130.7,3
CUST0000845098,MM,OT,59.55,1
CUST0000845331,MM,OT,81.19,2
CUST0000845855,UM,YA,569.3,55
CUST0000845893,UM,OT,111.61,5
CUST0000846079,LA,OT,577.09,52
CUST0000846113,LA,OT,1047.94,120
CUST0000846163,UM,YF,5867.04,218
CUST0000846201,MM,YA,80.21,30
CUST0000846460,MM,OT,784.48,141
CUST0000846938,UM,OT,1503.18,127
CUST0000847458,MM,OT,3062.26,121
CUST0000847557,LA,YF,2876.35,232
CUST0000847593,MM,OT,585.52,121
CUST0000847695,MM,OF,102.5,3
CUST0000848021,MM,OT,2127.56,177
CUST0000848123,LA,OT,884.09,68
CUST0000848260,XX,OT,7.52,2
CUST0000848462,LA,OF,5871.81,385
CUST0000848476,XX,OT,2.36,1
CUST0000848525,LA,OT,2772.06,189
CUST0000848715,UM,YA,80.9,4
CUST0000848908,UM,OT,400.32,25
CUST0000848953,UM,PE,1203.76,112
CUST0000849576,MM,OA,2175.84,135
CUST0000849738,LA,YA,1942.44,88
CUST0000850267,MM,,39.5,1
CUST0000850628,XX,OT,5.9,1
CUST0000850666,LA,OT,325.14,27
CUST0000850673,MM,OT,446.27,151
CUST0000851370,MM,OT,142.02,12
CUST0000851830,UM,OT,464.04,54
CUST0000851860,MM,YF,6363.04,167
CUST0000851905,LA,YF,3133.92,95
CUST0000851982,LA,YF,250.64,32
CUST0000852161,LA,PE,210.49,47
CUST0000852365,MM,OA,48.48,38
CUST0000852398,UM,OA,41.22,5
CUST0000853046,LA,YF,105.09,12
CUST0000853197,MM,OT,393.99,30
CUST0000853281,MM,OA,77.64,5
CUST0000853429,UM,,222.45,9
CUST0000853563,LA,,189.63,8
CUST0000853841,MM,PE,1117.33,76
CUST0000853933,UM,OT,281.34,33
CUST0000854324,MM,YA,821.07,48
CUST0000854437,XX,OT,37.53,1
CUST0000855054,MM,OT,1636.28,165
CUST0000855087,MM,YA,1262.12,206
CUST0000855240,LA,YF,1530.62,147
CUST0000855714,UM,YF,622.47,38
CUST0000855770,MM,OT,1502.82,201
CUST0000855939,LA,,2333.32,219
CUST0000856241,MM,OT,71.7,2
CUST0000856322,MM,YF,3766.17,281
CUST0000856398,UM,YA,1059.32,225
CUST0000856447,MM,YF,286.71,14
CUST0000856458,XX,OT,3.86,1
CUST0000856477,XX,OT,5.31,2
CUST0000856617,LA,YF,2850.3,142
CUST0000856838,MM,,124.47,34
CUST0000857328,XX,OT,2.57,1
CUST0000857793,LA,OT,23.9,1
CUST0000857815,XX,OT,3.7,3
CUST0000857923,XX,,61.18,2
CUST0000858321,MM,OT,2018.47,114
CUST0000858503,MM,,2883.3,434
CUST0000858529,LA,OF,480.84,42
CUST0000859140,UM,YF,1686.28,280
CUST0000859206,UM,OA,93.37,13
CUST0000859492,XX,OT,6.92,1
CUST0000859516,UM,YA,224.57,23
CUST0000860135,XX,OT,5.3,1
CUST0000860136,LA,,117.2,15
CUST0000860648,MM,OT,3094.73,162
CUST0000860835,UM,OT,67.56,3
CUST0000860875,MM,OT,563.12,94
CUST0000860999,LA,OF,899.17,63
CUST0000861189,MM,YF,5562.94,132
CUST0000861304,LA,OA,243.8,136
CUST0000861358,MM,OT,660.57,49
CUST0000861374,LA,OT,124.01,4
CUST0000861456,LA,OF,2778.94,279
CUST0000861461,UM,OA,981.98,51
CUST0000861555,LA,YF,959.42,60
CUST0000861794,UM,OT,40.65,5
CUST0000861816,LA,,2006.26,193
CUST0000861880,XX,OT,1.05,1
CUST0000861965,MM,OA,50.1,5
CUST0000862094,MM,YA,3031.81,157
CUST0000862202,UM,YA,60.11,21
CUST0000862237,LA,,115.19,21
CUST0000862571,MM,YA,106.58,24
CUST0000862670,UM,YA,767.72,179
CUST0000862696,XX,OT,2.39,1
CUST0000863076,LA,OF,64.58,7
CUST0000863167,XX,OT,7.08,1
CUST0000863169,UM,,97.22,10
CUST0000863656,UM,YA,343.01,37
CUST0000863873,UM,OT,2766.12,249
CUST0000863879,MM,OT,821.13,130
CUST0000863891,MM,OT,2100.76,77
CUST0000863981,MM,OT,161.19,18
CUST0000864065,UM,OF,1198.56,56
CUST0000864337,LA,OT,4167.39,353
CUST0000864359,LA,OT,487.31,34
CUST0000864395,MM,OT,94.82,5
CUST0000864525,MM,OT,149.34,4
CUST0000864535,MM,YF,3278.69,660
CUST0000864577,MM,,11.95,4
CUST0000865064,LA,OT,16.04,1
CUST0000865071,UM,OT,87.34,2
CUST0000865205,XX,OT,0.01,1
CUST0000865213,MM,OT,57.88,8
CUST0000865565,UM,OT,178.31,50
CUST0000865834,MM,YA,167.72,6
CUST0000865865,UM,YF,314.99,68
CUST0000866601,UM,YF,763.98,55
CUST0000866844,MM,YA,280.98,5
CUST0000866869,LA,YF,1256.85,81
CUST0000867258,LA,OT,32.14,1
CUST0000867298,LA,,25.75,1
CUST0000867394,MM,OA,799.76,201
CUST0000867461,UM,OT,457.28,39
CUST0000867599,MM,,1635.71,136
CUST0000867806,MM,OT,414.31,42
CUST0000868218,XX,OT,1.54,1
CUST0000868727,LA,PE,196.39,24
CUST0000868748,UM,OT,171.45,80
CUST0000868967,UM,OT,458.76,12
CUST0000869350,XX,OA,1.54,1
CUST0000869536,UM,OA,1090.27,44
CUST0000869681,XX,PE,44.92,4
CUST0000869882,MM,OF,551.13,57
CUST0000870644,LA,OT,1985.01,188
CUST0000870653,UM,YA,449.34,27
CUST0000871069,XX,,15.76,1
CUST0000871519,LA,,106.14,10
CUST0000871609,UM,OA,1068.16,162
CUST0000871850,UM,OA,214.04,23
CUST0000872127,MM,YF,26.26,3
CUST0000872164,LA,OF,656.72,27
CUST0000872220,MM,OT,817.9,61
CUST0000872317,UM,OT,87.26,16
CUST0000872480,MM,OA,1594.01,97
CUST0000872593,UM,OT,30.52,1
CUST0000872792,UM,OA,771.88,299
CUST0000872856,LA,YF,2575.88,61
CUST0000872900,LA,,1303.12,147
CUST0000873007,LA,OT,22.97,1
CUST0000873031,LA,OT,2565.57,64
CUST0000873218,LA,OT,48.31,1
CUST0000873251,MM,,170.18,16
CUST0000873299,UM,OT,2377.83,55
CUST0000873338,MM,OT,2244.36,350
CUST0000873426,MM,OT,149.2,28
CUST0000873432,MM,OT,2960.0,104
CUST0000873567,MM,OT,244.66,16
CUST0000874064,LA,YA,486.42,15
CUST0000874112,MM,OT,347.63,7
CUST0000874276,MM,OF,499.31,81
CUST0000874374,XX,OT,17.25,1
CUST0000874452,LA,OT,19.26,2
CUST0000874583,LA,YA,3005.29,208
CUST0000874677,UM,OT,726.14,38
CUST0000874794,LA,YA,2356.17,134
CUST0000875143,LA,OT,125.11,6
CUST0000875803,LA,OT,267.39,46
CUST0000876191,UM,PE,1211.16,229
CUST0000876204,LA,OT,15.25,1
CUST0000876251,MM,YF,87.13,11
CUST0000876662,LA,YA,71.68,6
CUST0000876718,UM,YA,1084.23,117
CUST0000877767,MM,OT,3984.56,214
CUST0000877775,UM,OT,288.54,17
CUST0000877805,UM,OT,2964.77,109
CUST0000877835,MM,OA,51.88,4
CUST0000877965,UM,YA,125.78,14
CUST0000878193,UM,OT,84.15,7
CUST0000878307,XX,OT,6.38,1
CUST0000878361,MM,OT,783.71,77
CUST0000878470,UM,YA,998.66,80
CUST0000878913,UM,OT,208.85,17
CUST0000878929,LA,OT,251.65,9
CUST0000879091,XX,YF,33.95,2
CUST0000879709,MM,OT,8.23,1
CUST0000879952,UM,OT,252.82,49
CUST0000880049,MM,,551.86,31
CUST0000880262,XX,OT,6.44,2
CUST0000880352,LA,OT,819.18,44
CUST0000880906,MM,OT,3321.92,269
CUST0000881364,UM,OA,407.54,42
CUST0000881571,XX,OT,6.2,1
CUST0000881705,UM,OT,30.44,1
CUST0000882323,XX,OT,9.18,1
CUST0000882569,MM,YA,1420.47,100
CUST0000882756,MM,YA,842.75,49
CUST0000882821,MM,OT,314.96,35
CUST0000882828,MM,OT,61.15,1
CUST0000882972,MM,OT,3406.38,166
CUST0000882989,MM,YF,1304.88,232
CUST0000883034,LA,OT,1474.17,104
CUST0000883283,LA,OA,2258.39,189
CUST0000883458,XX,OT,13.99,1
CUST0000883751,LA,OA,694.29,90
CUST0000883787,MM,OF,141.51,12
CUST0000883929,UM,OT,2834.61,195
CUST0000883983,MM,YF,312.21,43
CUST0000884200,LA,YA,724.84,115
CUST0000884475,LA,YF,3297.17,136
CUST0000884491,MM,OT,72.03,2
CUST0000884608,XX,OA,13.69,2
CUST0000884836,UM,OT,597.24,37
CUST0000885195,MM,,124.82,14
CUST0000885214,UM,OT,1707.64,107
CUST0000885376,MM,OT,119.73,22
CUST0000885752,LA,YF,255.13,12
CUST0000885800,MM,OA,1438.76,123
CUST0000885945,MM,YA,287.98,42
CUST0000885962,MM,YF,879.24,81
CUST0000886084,UM,OT,917.11,106
CUST0000886425,LA,,598.68,21
CUST0000886703,XX,OT,5.38,1
CUST0000886851,MM,OT,371.09,181
CUST0000887195,UM,OT,1632.98,150
CUST0000887225,LA,OT,601.4,30
CUST0000887296,MM,YA,2569.17,230
CUST0000887603,UM,YA,64.07,2
CUST0000887660,XX,OT,18.72,2
CUST0000887683,UM,OT,173.93,7
CUST0000888005,MM,OT,4353.35,709
CUST0000888275,XX,OT,2.02,1
CUST0000888525,MM,YF,44.0,12
CUST0000888557,XX,YF,31.11,11
CUST0000888640,MM,YA,320.64,41
CUST0000888718,LA,PE,147.0,36
CUST0000889188,MM,OT,7.48,4
CUST0000889299,XX,OT,4.08,1
CUST0000889467,LA,OT,363.98,42
CUST0000889681,UM,OT,438.92,62
CUST0000889862,LA,OT,35.66,1
CUST0000890280,MM,YA,256.33,112
CUST0000890414,LA,OA,1379.05,167
CUST0000890637,MM,PE,417.37,15
CUST0000890781,XX,OT,1.24,1
CUST0000890978,LA,OT,1701.14,80
CUST0000891033,XX,OT,4.81,1
CUST0000891142,LA,OA,741.66,69
CUST0000891288,XX,OT,9.87,3
CUST0000891442,LA,YF,368.09,25
CUST0000892068,LA,YA,1322.76,61
CUST0000892113,LA,YA,107.96,25
CUST0000892270,MM,,196.03,4
CUST0000892572,XX,YF,7.44,1
CUST0000892723,UM,,3307.15,160
CUST0000892746,LA,PE,211.86,8
CUST0000892890,UM,PE,3105.03,199
CUST0000892936,MM,OT,936.6,113
CUST0000893325,MM,OT,861.46,62
CUST0000893429,UM,OT,25.98,1
CUST0000893636,UM,YA,70.98,21
CUST0000894018,MM,OA,36.95,3
CUST0000894063,MM,OT,4633.45,118
CUST0000894179,UM,OT,34.63,1
CUST0000894426,UM,OT,67.53,1
CUST0000894444,MM,OT,662.76,217
CUST0000894451,XX,YF,1.28,1
CUST0000894701,MM,OT,2646.26,85
CUST0000894937,XX,OT,33.8,5
CUST0000894955,MM,YA,52.28,15
CUST0000895836,UM,YF,6267.21,204
CUST0000895972,MM,YF,2383.85,176
CUST0000896027,LA,OT,24.74,2
CUST0000896113,UM,OF,231.6,18
CUST0000896155,XX,OT,2.27,1
CUST0000896186,MM,PE,244.89,35
CUST0000896495,LA,YA,517.74,94
CUST0000896618,LA,YA,913.17,82
CUST0000896754,UM,OT,938.72,67
CUST0000896986,MM,OA,3242.16,182
CUST0000897025,MM,OT,523.79,13
CUST0000897274,UM,YA,800.28,41
CUST0000897490,LA,YF,1153.7,83
CUST0000897794,UM,,127.4,14
CUST0000898233,MM,,929.78,152
CUST0000898359,XX,OT,1.67,1
CUST0000898386,MM,OT,194.25,31
CUST0000898601,MM,PE,1025.33,87
CUST0000898618,LA,PE,266.64,38
CUST0000898789,XX,YF,17.12,1
CUST0000898874,LA,OT,728.2,65
CUST0000899003,MM,OT,2055.43,161
CUST0000899340,MM,YA,2346.62,79
CUST0000899518,LA,OF,2074.14,98
CUST0000899795,MM,PE,662.87,81
CUST0000899882,MM,YF,4589.06,164
CUST0000899895,XX,YA,9.45,3
CUST0000899988,MM,OA,556.41,48
CUST0000900382,LA,PE,299.61,80
CUST0000900530,UM,YF,340.52,21
CUST0000900895,UM,YA,15.71,6
CUST0000901001,MM,PE,197.14,13
CUST0000901037,XX,OT,8.26,1
CUST0000901312,UM,OA,1077.21,44
CUST0000901390,MM,OA,932.04,211
CUST0000901474,UM,OT,70.54,3
CUST0000901687,LA,OF,1471.4,87
CUST0000901719,MM,YF,3007.14,145
CUST0000901727,MM,OT,151.07,25
CUST0000901750,LA,OT,56.7,2
CUST0000901807,UM,OF,2720.47,84
CUST0000902161,MM,OT,146.66,42
CUST0000902490,UM,YF,3020.69,378
CUST0000902596,LA,YA,1279.33,114
CUST0000902878,UM,YA,532.32,105
CUST0000902888,UM,OT,4016.99,211
CUST0000903105,LA,PE,61.19,26
CUST0000903399,UM,,384.19,49
CUST0000903414,UM,OT,689.43,18
CUST0000903478,XX,OT,7.98,1
CUST0000903628,XX,OA,9.53,2
CUST0000903739,UM,YA,4589.76,468
CUST0000904125,MM,YF,4326.51,493
CUST0000904408,MM,OA,2344.52,492
CUST0000904873,UM,,600.29,20
CUST0000905114,UM,OT,5027.62,285
CUST0000905133,MM,YA,43.87,11
CUST0000905271,MM,YA,129.16,8
CUST0000905609,LA,OT,2160.73,160
CUST0000905666,MM,YF,1581.35,55
CUST0000905703,MM,YA,79.59,12
CUST0000905751,MM,OT,74.6,14
CUST0000906444,XX,,15.49,4
CUST0000906762,MM,OT,35.68,6
CUST0000906952,UM,OT,98.83,5
CUST0000907293,LA,OT,17.74,1
CUST0000907408,XX,,0.69,2
CUST0000907594,MM,OA,611.12,102
CUST0000907948,UM,OT,3371.58,438
CUST0000908339,LA,OT,465.39,102
CUST0000908384,MM,,1755.06,146
CUST0000909290,UM,OT,840.79,89
CUST0000909540,UM,OT,4003.48,177
CUST0000910053,LA,OT,20.5,2
CUST0000910411,MM,OT,809.69,174
CUST0000910724,XX,OT,0.44,1
CUST0000911359,MM,YA,488.41,216
CUST0000911564,MM,YA,1476.93,175
CUST0000911790,UM,,736.86,35
CUST0000912008,MM,OT,2334.26,37
CUST0000912014,MM,YA,54.16,16
CUST0000912026,XX,YA,17.17,2
CUST0000912092,LA,,1417.74,127
CUST0000912168,UM,OT,338.97,23
CUST0000912320,MM,OT,38.15,3
CUST0000912393,MM,OT,19.31,1
CUST0000912429,UM,OT,1745.13,49
CUST0000912430,MM,YA,665.01,54
CUST0000912914,LA,OT,60.19,4
CUST0000913077,MM,OT,908.3,121
CUST0000913416,XX,YF,4.76,3
CUST0000913505,MM,OT,126.5,3
CUST0000913892,LA,OT,1959.41,123
CUST0000913995,LA,YA,2163.63,83
CUST0000914107,UM,,307.88,19
CUST0000914278,UM,OT,53.38,2
CUST0000914396,LA,,2339.14,276
CUST0000914466,UM,OT,91.3,3
CUST0000915120,UM,OA,256.37,8
CUST0000915126,MM,,1080.26,126
CUST0000915222,UM,OT,560.22,15
CUST0000915346,UM,OT,126.91,13
CUST0000915470,MM,YA,488.45,162
CUST0000915794,MM,OT,2951.29,111
CUST0000915965,UM,YF,2666.06,195
CUST0000916074,XX,OT,12.31,1
CUST0000916506,XX,OT,19.59,7
CUST0000916536,MM,,2131.67,161
CUST0000916716,UM,OT,2200.15,66
CUST0000916771,MM,OT,254.62,48
CUST0000916843,XX,OT,3.7,1
CUST0000917454,MM,OT,2190.79,109
CUST0000917476,MM,OA,2785.56,138
CUST0000917696,LA,OA,1145.51,145
CUST0000917733,UM,OA,51.95,6
CUST0000917793,MM,,1321.84,64
CUST0000917923,MM,PE,79.44,10
CUST0000918050,UM,YF,630.99,27
CUST0000918059,MM,OA,538.1,68
CUST0000918102,LA,OF,3356.98,551
CUST0000918256,LA,OA,1548.88,362
CUST0000918269,XX,OT,1.86,2
CUST0000918382,XX,OT,4.68,2
CUST0000918462,UM,,703.87,82
CUST0000918624,MM,,572.18,70
CUST0000918630,LA,OT,2377.48,44
CUST0000918632,XX,OT,7.83,1
CUST0000918756,XX,YA,14.97,2
CUST0000918881,UM,,4310.59,342
CUST0000918984,UM,PE,1480.03,114
CUST0000919241,MM,OA,864.64,52
CUST0000919465,MM,OA,1034.96,123
CUST0000919512,LA,OF,2365.84,72
CUST0000919740,LA,OT,57.49,2
CUST0000919826,UM,OA,2077.16,324
CUST0000919884,MM,PE,45.97,6
CUST0000920214,UM,OA,2435.91,149
CUST0000920247,MM,OT,143.13,9
CUST0000920332,UM,YF,92.67,23
CUST0000920466,MM,OA,2846.5,96
CUST0000920638,UM,PE,273.79,40
CUST0000921321,LA,YA,345.26,36
CUST0000922878,MM,OA,2851.43,131
CUST0000922993,MM,,6642.33,254
CUST0000923274,LA,OT,41.37,2
CUST0000923551,LA,YA,3463.34,314
CUST0000923667,MM,OA,491.06,48
CUST0000924696,MM,OT,4789.54,419
CUST0000924904,MM,OT,495.02,9
CUST0000924929,MM,YA,571.65,72
CUST0000925002,UM,OT,114.71,8
CUST0000925106,MM,OT,962.24,160
CUST0000925379,LA,OT,633.37,21
CUST0000925582,MM,OT,39.85,1
CUST0000926130,MM,,1769.1,112
CUST0000926292,MM,YF,2867.85,151
CUST0000926320,XX,PE,12.93,1
CUST0000926427,MM,OT,1524.9,124
CUST0000926483,XX,OT,10.03,1
CUST0000926667,LA,YF,1880.7,143
CUST0000927074,LA,OA,1256.27,301
CUST0000927524,LA,,1722.92,77
CUST0000927569,UM,OA,1939.56,285
CUST0000927720,LA,OT,77.66,4
CUST0000928006,XX,OT,2.74,1
CUST0000928010,MM,OT,62.22,1
CUST0000928158,UM,OT,25.11,3
CUST0000928368,XX,OT,1.67,1
CUST0000928411,MM,OT,2837.59,159
CUST0000928511,XX,OT,20.44,2
CUST0000928550,MM,,1522.3,42
CUST0000928648,LA,YA,1230.17,124
CUST0000929563,LA,YA,256.17,42
CUST0000929829,UM,,41.04,3
CUST0000930044,XX,OT,18.92,1
CUST0000930066,LA,OA,1228.07,126
CUST0000930113,UM,OT,113.63,9
CUST0000930182,MM,,186.89,10
CUST0000930325,MM,OA,180.04,15
CUST0000930426,LA,OT,391.29,64
CUST0000930504,UM,OA,320.15,38
CUST0000930519,LA,,50.52,12
CUST0000930601,LA,OT,205.01,13
CUST0000930603,LA,PE,8.94,2
CUST0000930614,LA,OA,69.23,5
CUST0000930632,UM,OT,50.42,1
CUST0000930705,LA,YF,2149.12,94
CUST0000931849,MM,OT,373.61,89
CUST0000931886,LA,PE,915.6,107
CUST0000931901,LA,YF,3004.37,290
CUST0000931904,LA,OT,86.26,4
CUST0000931984,UM,,2672.59,182
CUST0000932152,MM,,4218.4,158
CUST0000932475,UM,OT,33.18,1
CUST0000932531,UM,,421.93,55
CUST0000932899,UM,OT,1864.02,219
CUST0000932977,MM,OT,80.18,6
CUST0000933124,UM,OT,29.96,1
CUST0000933215,MM,OA,619.93,150
CUST0000933740,LA,OT,66.29,7
CUST0000934044,UM,OT,538.64,18
CUST0000934065,MM,YA,962.42,54
CUST0000934795,UM,YA,2254.58,188
CUST0000934997,UM,OT,19.88,2
CUST0000935271,UM,OA,217.76,27
CUST0000935348,UM,OT,174.04,5
CUST0000935509,MM,PE,551.98,67
CUST0000936104,LA,YF,612.96,87
CUST0000936490,UM,OT,58.17,3
CUST0000937299,MM,PE,179.85,116
CUST0000937956,XX,OT,5.25,1
CUST0000937998,MM,PE,250.84,15
CUST0000938180,MM,OT,732.3,113
CUST0000938527,XX,YA,43.13,11
CUST0000940034,MM,YF,199.88,47
CUST0000940633,UM,YA,4133.01,116
CUST0000940774,XX,OT,4.83,1
CUST0000941217,UM,OA,93.29,20
CUST0000941365,MM,,3392.89,158
CUST0000941570,LA,OT,31.38,2
CUST0000941769,UM,,590.11,11
CUST0000941865,MM,OT,4688.36,309
CUST0000942224,XX,OT,1.7,2
CUST0000942820,MM,YF,1527.68,35
CUST0000942893,XX,OT,0.07,1
CUST0000943456,UM,,97.0,44
CUST0000943524,MM,PE,338.04,42
CUST0000944109,LA,OT,97.86,2
CUST0000944143,XX,OT,0.01,1
CUST0000944250,XX,OT,11.53,1
CUST0000944384,MM,OA,388.0,47
CUST0000944418,UM,YA,498.05,35
CUST0000944854,XX,OT,14.61,3
CUST0000945332,UM,OT,3306.43,310
CUST0000945336,MM,,592.79,99
CUST0000945695,MM,YA,305.23,68
CUST0000946591,MM,OA,6606.73,371
CUST0000946821,MM,YA,1220.58,80
CUST0000946961,XX,OT,17.4,1
CUST0000947010,UM,OA,1762.22,105
CUST0000947049,UM,YA,1884.32,72
CUST0000947188,LA,OT,153.81,42
CUST0000947233,MM,OT,775.32,14
CUST0000947514,MM,,307.1,23
CUST0000947889,LA,YA,299.2,55
CUST0000948003,MM,,28.3,3
CUST0000948399,XX,OT,2.41,2
CUST0000948445,MM,YA,175.42,6
CUST0000948711,XX,OT,4.91,2
CUST0000948955,MM,OF,1144.33,31
CUST0000949044,UM,PE,237.13,13
CUST0000949077,LA,OT,32.47,2
CUST0000949264,LA,OA,1326.43,270
CUST0000949963,UM,YF,1435.84,31
CUST0000950087,UM,YF,582.66,26
CUST0000950289,MM,OT,524.43,45
CUST0000950666,LA,,2630.45,263
CUST0000950748,MM,YA,133.8,54
CUST0000950812,UM,,1482.18,51
CUST0000950814,XX,OT,11.03,1
CUST0000950918,MM,OA,1594.43,108
CUST0000951065,UM,OA,483.26,40
CUST0000951367,LA,OT,56.04,7
CUST0000951488,XX,OT,1.96,1
CUST0000951558,LA,PE,85.57,45
CUST0000951802,LA,,797.67,60
CUST0000951874,LA,OF,1000.89,89
CUST0000951964,UM,PE,42.29,10
CUST0000951997,UM,OT,204.43,8
CUST0000952091,LA,PE,1192.37,135
CUST0000952310,MM,OF,642.36,79
CUST0000952630,XX,OT,38.36,5
CUST0000952727,UM,OA,289.96,26
CUST0000952892,MM,OA,22.2,3
CUST0000953189,XX,OT,0.75,1
CUST0000953220,MM,OT,1219.46,188
CUST0000953363,MM,OT,2201.0,138
CUST0000953401,XX,PE,5.66,1
CUST0000953463,UM,YF,6026.2,243
CUST0000953479,LA,OA,244.03,72
CUST0000953727,MM,PE,1010.95,111
CUST0000953795,UM,YA,366.7,51
CUST0000953895,XX,OT,6.03,1
CUST0000954371,LA,OF,4628.97,512
CUST0000954589,UM,OA,797.35,94
CUST0000955346,XX,OT,8.7,1
CUST0000955466,UM,OA,65.17,3
CUST0000955613,LA,OT,1133.29,56
CUST0000955744,LA,YF,2761.95,151
CUST0000955839,UM,OT,146.38,13
CUST0000956261,UM,YA,1737.81,138
CUST0000956316,MM,OT,39.32,6
CUST0000956375,LA,YF,1954.37,120
CUST0000956550,MM,OT,394.9,12
CUST0000957056,LA,YA,103.55,8
CUST0000957087,UM,OT,38.28,1
CUST0000957143,XX,OT,15.76,2
CUST0000957318,UM,YA,3561.21,238
CUST0000957777,XX,OT,8.1,3
CUST0000958098,UM,YF,5287.4,445
CUST0000958177,UM,OT,125.51,26
CUST0000958757,UM,,248.32,37
CUST0000958935,MM,OA,4373.95,173
CUST0000959210,MM,YA,3553.25,304
CUST0000959307,UM,YF,1078.09,138
CUST0000959332,UM,PE,1789.8,335
CUST0000959407,XX,OT,0.01,1
CUST0000959416,MM,OA,1454.22,136
CUST0000959483,XX,OT,1.02,1
CUST0000959598,UM,OT,157.05,23
CUST0000959875,MM,OT,1322.29,98
CUST0000960214,MM,OT,153.44,8
CUST0000960281,MM,,712.21,160
CUST0000960424,UM,OT,1078.68,209
CUST0000960491,MM,OT,33.09,2
CUST0000961436,MM,YF,1338.63,60
CUST0000962041,MM,PE,2300.86,133
CUST0000962125,LA,OA,37.12,17
CUST0000962337,MM,OA,1335.41,79
CUST0000963329,LA,PE,1016.12,113
CUST0000963557,MM,OF,373.27,21
CUST0000963716,UM,OT,234.28,32
CUST0000964045,MM,OT,699.8,44
CUST0000964168,UM,OT,13.76,1
CUST0000964191,LA,OT,91.24,8
CUST0000964342,LA,YA,2211.59,249
CUST0000964472,XX,OT,10.67,1
CUST0000965181,MM,OT,122.86,3
CUST0000965308,LA,YA,21.28,2
CUST0000965378,MM,PE,367.14,24
CUST0000965441,UM,OT,73.07,2
CUST0000965597,UM,OT,923.76,44
CUST0000965765,MM,,2329.64,116
CUST0000965784,LA,OT,304.43,6
CUST0000965879,MM,,129.96,28
CUST0000966156,MM,PE,3906.12,166
CUST0000967041,UM,OA,509.82,158
CUST0000967247,MM,OT,298.71,7
CUST0000967288,LA,,1103.49,203
CUST0000967395,XX,,17.94,3
CUST0000967657,LA,YF,1991.78,79
CUST0000967987,MM,OT,915.43,213
CUST0000968222,MM,OT,485.87,109
CUST0000968322,LA,OT,443.82,20
CUST0000968749,MM,YF,535.57,26
CUST0000969050,MM,YA,1129.62,143
CUST0000969123,MM,OF,969.73,152
CUST0000969237,MM,OT,1300.05,67
CUST0000969302,MM,OT,811.59,15
CUST0000969460,MM,YF,988.08,69
CUST0000969621,MM,OA,908.1,84
CUST0000970138,LA,YA,1337.03,46
CUST0000971135,LA,YA,715.51,65
CUST0000971158,MM,YF,413.72,57
CUST0000971178,MM,OT,240.29,20
